"Plate","Col","Row","rep","Plant","Micr","X","nummicr","summicr","season","springmicr","wellid","X","image","plate","column","row","particles","area","perim","mean","circ","AR","round","solidity","r","g","b","sqmm","colsq","numrow","rowsq","pergreen","colint","aggregation","od600","od450","inoc","urep"
2,9,2,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_2_9",162,"IMG_2104.jpg",2,9,"B",3,5007,488.517,79.961,0.771333333333333,1.629,0.659666666666667,0.946666666666667,95.339,107.825,36.8016666666667,7.14319010054731,81,2,4,0.449335113217585,68.6427450980392,10.2493874317577,0.049,0.059,"PlusMicr","ThompsonFarm.2"
2,9,3,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_3_9",163,"IMG_2104.jpg",2,9,"C",2,6695,512.257,89.0675,0.6555,1.4405,0.7215,0.879,107.395,113.9905,45.785,9.55135964113525,81,3,9,0.426658257554633,65.071568627451,13.0696115426436,0.046,0.053,"PlusMicr","ThompsonFarm.2"
2,9,4,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_4_9",164,"IMG_2104.jpg",2,9,"D",1,2922,238.35,87.006,0.646,1.814,0.551,0.877,103.579,116.353,41.134,4.1686441928898,81,4,16,0.445684233105805,65.88,12.2592825676526,0.049,0.059,"PlusMicr","ThompsonFarm.2"
2,9,5,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_5_9",165,"IMG_2104.jpg",2,9,"E",1,1805,193.48,86.596,0.606,2.286,0.437,0.884,101.413,111.466,46.991,2.57508650519031,81,5,25,0.428929849540155,66.0407843137255,9.32912962580112,0.041,0.045,"PlusMicr","ThompsonFarm.2"
2,9,6,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_6_9",166,"IMG_2104.jpg",2,9,"F",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,81,6,36,NA,NA,NA,0.045,0.051,"PlusMicr","ThompsonFarm.2"
2,9,7,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_7_9",167,"IMG_2104.jpg",2,9,"G",2,6534,472.458,94.3525,0.74,1.65,0.646,0.93,112.2045,123.2755,47.4995,9.32167048471662,81,7,49,0.43563403002691,62.9990196078431,13.8298007441931,0.043,0.048,"PlusMicr","ThompsonFarm.2"
2,9,8,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_8_9",168,"IMG_2104.jpg",2,9,"H",1,2783,245.279,104.922,0.581,2.322,0.431,0.87,121.952,130.87,62.156,3.9703411323793,81,8,64,0.415489335763133,58.8541176470588,11.3462628272294,0.052,0.062,"PlusMicr","ThompsonFarm.2"
2,10,1,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_1_10",169,"IMG_2104.jpg",2,10,"A",1,3198,241.765,86.665,0.688,1.93,0.518,0.919,101.969,113.124,44.933,4.56239703246461,100,1,1,0.435048802812026,66.0137254901961,13.2277211341592,0.047,0.052,"PlusMicr","ThompsonFarm.2"
2,10,2,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_2_10",170,"IMG_2104.jpg",2,10,"B",2,6246,598.24,108.14,0.5225,1.519,0.672,0.8505,127.031,131.0365,66.387,8.91079795646465,100,2,4,0.403867106173593,57.5921568627451,10.440625835785,0.037,0.039,"PlusMicr","ThompsonFarm.2"
2,10,3,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_3_10",171,"IMG_2104.jpg",2,10,"C",2,3508,340.877,94.5155,0.623,2.2525,0.444,0.873,111.236,119.019,53.4045,5.00465565662472,100,3,9,0.419584043545166,62.9350980392157,10.2911020690748,0.038,0.041,"PlusMicr","ThompsonFarm.2"
2,10,4,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_4_10",172,"IMG_2104.jpg",2,10,"D",2,3549,351.605,94.073,0.744,1.821,0.608,0.915,111.546,122.5465,48.2175,5.0631479262717,100,4,16,0.434084871240835,63.1086274509804,10.09371311557,0.041,0.045,"PlusMicr","ThompsonFarm.2"
2,10,5,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_5_10",173,"IMG_2104.jpg",2,10,"E",1,3423,266.635,90.284,0.605,2.081,0.481,0.86,106.207,119.342,45.274,4.88339119516146,100,5,25,0.440664197649387,64.5945098039216,12.8377744857202,0.043,0.048,"PlusMicr","ThompsonFarm.2"
2,10,6,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_6_10",174,"IMG_2104.jpg",2,10,"F",2,7004,600.725,98.189,0.505,2.585,0.3915,0.793,115.9355,127.1665,51.632,9.99219162457227,100,6,36,0.431461928382881,61.4945098039216,11.659245078863,0.04,0.044,"PlusMicr","ThompsonFarm.2"
2,10,7,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_7_10",175,"IMG_2104.jpg",2,10,"G",2,2475,290.392,101.351,0.741,1.7825,0.596,0.9105,121.2785,127.8935,55.018,3.53093578966539,100,7,49,0.420439527926625,60.2545098039216,8.52296206507066,0.04,0.043,"PlusMicr","ThompsonFarm.2"
2,10,8,2,"ThompsonFarm","TD8","",8,"notsummer","Winter","notspring","2_8_10",176,"IMG_2104.jpg",2,10,"H",1,11183,674.624,65.635,0.309,1.329,0.753,0.78,79.013,93.243,24.594,15.9541232063952,100,8,64,0.473675387350775,74.2607843137255,16.5766412105113,0.043,0.047,"PlusMicr","ThompsonFarm.2"
2,11,1,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_1_11",177,"IMG_2104.jpg",2,11,"A",2,4147,389.061,82.016,0.678,1.816,0.5585,0.906,98.3105,109.002,38.857,5.91627907868378,121,1,1,0.442792466166605,67.836862745098,10.6589969182211,0.04,0.042,"NoMicr","ThompsonFarm.2"
2,11,2,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_2_11",178,"IMG_2104.jpg",2,11,"B",1,3121,243.622,82.238,0.661,2.089,0.479,0.896,97.996,109.178,39.757,4.45254569678613,121,2,4,0.442139707043668,67.7498039215686,12.8108298922101,0.046,0.055,"NoMicr","ThompsonFarm.2"
2,11,3,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_3_11",179,"IMG_2104.jpg",2,11,"C",1,545,118.125,114.305,0.491,1.517,0.659,0.806,131.2,133.327,78.349,0.777519194087933,121,3,9,0.388849029970018,55.1745098039216,4.61375661375661,0.041,0.046,"NoMicr","ThompsonFarm.2"
2,11,4,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_4_11",180,"IMG_2104.jpg",2,11,"D",2,5150,426.618,82.7105,0.712,1.845,0.553,0.91,98.029,110.997,39.135,7.3471997239502,121,4,16,0.447278178279423,67.5645098039216,12.0716894270753,0.042,0.049,"NoMicr","ThompsonFarm.2"
2,11,5,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_5_11",181,"IMG_2104.jpg",2,11,"E",1,3736,287.706,92.44,0.567,2.071,0.483,0.873,109.768,121.047,46.57,5.32992974149086,121,5,25,0.436386250157723,63.7490196078431,12.98547823125,0.04,0.043,"NoMicr","ThompsonFarm.2"
2,11,6,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_6_11",182,"IMG_2104.jpg",2,11,"F",3,4540,443.002,106.898333333333,0.785,1.521,0.671333333333333,0.922666666666667,125.796333333333,132.461333333333,62.4026666666667,6.47694888286095,121,6,36,0.41308923980827,58.0790849673204,10.2482607301999,0.041,0.044,"NoMicr","ThompsonFarm.2"
2,11,7,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_7_11",183,"IMG_2104.jpg",2,11,"G",1,2087,211.823,111.922,0.585,1.224,0.817,0.841,134.121,138.641,62.972,2.9773991891037,121,7,49,0.41294894172172,56.1090196078431,9.85256558541801,0.041,0.045,"NoMicr","ThompsonFarm.2"
2,11,8,2,"ThompsonFarm","n","",NA,"notsummer",NA,NA,"2_8_11",184,"IMG_2104.jpg",2,11,"H",1,13980,867.82,75.793,0.233,1.479,0.676,0.713,91.813,103.706,31.807,19.9444373088978,121,8,64,0.456199466844972,70.2772549019608,16.1093314281764,0.051,0.057,"NoMicr","ThompsonFarm.2"
2,12,1,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_1_12",185,"IMG_2104.jpg",2,12,"A",1,3159,235.622,66.064,0.715,1.307,0.765,0.921,79.493,92.183,26.534,4.50675804426382,144,1,1,0.465077443115887,74.0925490196078,13.4070672517846,0.043,0.047,"PlusMicr","ThompsonFarm.2"
2,12,2,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_2_12",186,"IMG_2104.jpg",2,12,"B",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,144,2,4,NA,NA,NA,0.045,0.054,"PlusMicr","ThompsonFarm.2"
2,12,3,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_3_12",187,"IMG_2104.jpg",2,12,"C",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,144,3,9,NA,NA,NA,0.042,0.048,"PlusMicr","ThompsonFarm.2"
2,12,4,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_4_12",188,"IMG_2104.jpg",2,12,"D",2,3682,361.99,96.997,0.702,1.625,0.6435,0.91,114.1735,124.1165,52.7735,5.25289114244362,144,4,16,0.426424130816815,61.9619607843137,10.1715517003232,0.04,0.046,"PlusMicr","ThompsonFarm.2"
2,12,5,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_5_12",189,"IMG_2104.jpg",2,12,"E",2,8653,639.269,94.8735,0.592,1.994,0.5495,0.822,112.058,120.9395,51.6065,12.3447221769594,144,5,25,0.424939565150174,62.7947058823529,13.5357728905985,0.042,0.047,"PlusMicr","ThompsonFarm.2"
2,12,6,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_6_12",190,"IMG_2104.jpg",2,12,"F",2,3457,384.333,83.6625,0.5815,2.6015,0.386,0.8655,98.794,109.361,42.8555,4.93189697974676,144,6,36,0.435682969437533,67.1911764705882,8.99480398508585,0.04,0.045,"PlusMicr","ThompsonFarm.2"
2,12,7,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_7_12",191,"IMG_2104.jpg",2,12,"G",1,6101,344.392,77.645,0.646,1.191,0.84,0.884,92.771,107.205,32.941,8.70393505161556,144,7,49,0.460271255425753,69.5509803921569,17.7152779390927,0.039,0.042,"PlusMicr","ThompsonFarm.2"
2,12,8,2,"ThompsonFarm","TD6","",6,"notsummer","Fall","notspring","2_8_12",192,"IMG_2104.jpg",2,12,"H",3,5301,532.642,95.7326666666667,0.67,1.873,0.582333333333333,0.882666666666667,112.617333333333,119.982,54.5476666666667,7.56262247313786,144,8,64,0.417841732631719,62.4577777777778,9.95227563729484,0.049,0.058,"PlusMicr","ThompsonFarm.2"
3,1,1,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_1_1",193,"IMG_2106 2.jpg",3,1,"A",1,326,84.083,98.132,0.579,1.368,0.731,0.86,108.485,114.006,71.837,0.185821285917257,1,1,1,0.387343372020331,61.516862745098,3.87712141574397,0.082,0.108,"PlusMicr","ThompsonFarm.2"
3,1,2,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_2_1",194,"IMG_2106 2.jpg",3,1,"B",2,17405,850.649,74.1225,0.5905,2.2045,0.465,0.874,86.252,97.4365,38.6635,9.9209186545701,1,2,4,0.438208336331582,70.9323529411765,20.4608481288992,0.069,0.093,"PlusMicr","ThompsonFarm.2"
3,1,3,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_3_1",195,"IMG_2106 2.jpg",3,1,"C",1,15064,727.879,76.488,0.357,1.671,0.599,0.728,89.65,99.222,40.518,8.58653942042195,1,3,9,0.432547190374471,70.004705882353,20.6957475074841,0.049,0.059,"PlusMicr","ThompsonFarm.2"
3,1,4,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_4_1",196,"IMG_2106 2.jpg",3,1,"D",2,14734,744.507,81.7195,0.5945,1.6765,0.6115,0.8735,94.7,103.6365,46.8995,8.39843811872657,1,4,16,0.422599047448172,67.953137254902,19.7902773244577,0.047,0.054,"PlusMicr","ThompsonFarm.2"
3,1,5,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_5_1",197,"IMG_2106 2.jpg",3,1,"E",1,7520,498.257,99.297,0.381,1.165,0.858,0.807,114.252,119.6,63.994,4.2864296628766,1,5,25,0.401549794188943,61.06,15.0926128483895,0.077,0.106,"PlusMicr","ThompsonFarm.2"
3,1,6,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_6_1",198,"IMG_2106 2.jpg",3,1,"F",1,13143,610.784,75.197,0.443,2.528,0.396,0.797,86.755,97.759,41.216,7.49156184297701,1,6,36,0.433079342577415,70.5109803921569,21.5182454026301,0.052,0.063,"PlusMicr","ThompsonFarm.2"
3,1,7,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_7_1",199,"IMG_2106 2.jpg",3,1,"G",3,16022,876.833,73.99,0.745,1.61466666666667,0.620666666666667,0.947666666666667,87.2646666666667,94.9246666666667,39.73,9.13260319928309,1,7,49,0.427744015092571,70.9843137254902,18.2725787008473,0.048,0.057,"PlusMicr","ThompsonFarm.2"
3,1,8,2,"ThompsonFarm","TD4","",4,"summer","Sum","notspring","3_8_1",200,"IMG_2106 2.jpg",3,1,"H",2,17701,799.72,66.212,0.6685,1.668,0.601,0.9065,76.4665,87.2365,34.84,10.0896398221514,1,8,64,0.439383408128214,74.0345098039216,22.1339968989146,0.076,0.104,"PlusMicr","ThompsonFarm.2"
3,2,1,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_1_2",201,"IMG_2106 2.jpg",3,2,"A",2,24876,1122.715,69.8325,0.512,2.1755,0.462,0.8455,80.84,92.882,35.7085,14.1794181241647,4,1,1,0.443497962331179,72.614705882353,22.157003335664,0.045,0.049,"PlusMicr","ThompsonFarm.2"
3,2,2,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_2_2",202,"IMG_2106 2.jpg",3,2,"B",1,12082,489.085,70.652,0.635,1.652,0.605,0.886,81.549,94.837,35.491,6.88678765782913,4,2,4,0.447604034416194,72.2933333333333,24.7032724373064,0.04,0.044,"PlusMicr","ThompsonFarm.2"
3,2,3,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_3_2",203,"IMG_2106 2.jpg",3,2,"C",2,9557,624.867,73.1765,0.5255,2.433,0.4275,0.8645,84.614,94.7305,40.0905,5.44752769788719,4,3,9,0.431701870713423,71.3033333333333,15.2944546599516,0.053,0.062,"PlusMicr","ThompsonFarm.2"
3,2,4,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_4_2",204,"IMG_2106 2.jpg",3,2,"D",1,14500,603.227,76.262,0.501,1.904,0.525,0.843,88.132,99.737,41.044,8.2650571957062,4,4,16,0.435698278385238,70.0933333333333,24.0373855944777,0.041,0.044,"PlusMicr","ThompsonFarm.2"
3,2,5,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_5_2",205,"IMG_2106 2.jpg",3,2,"E",3,24191,1417.835,76.3423333333333,0.480666666666667,2.89133333333333,0.354666666666667,0.804666666666667,88.252,99.4786666666667,41.342,13.7889654221606,4,5,25,0.43426685564115,70.0618300653595,17.0619289268497,0.043,0.047,"PlusMicr","ThompsonFarm.2"
3,2,6,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_6_2",206,"IMG_2106 2.jpg",3,2,"F",2,6626,520.014,85.3145,0.553,1.9295,0.534,0.8775,98.267,105.3265,52.2435,3.77684613646547,4,6,36,0.411693773770018,66.5433333333333,12.7419646394136,0.04,0.043,"PlusMicr","ThompsonFarm.2"
3,2,7,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_7_2",207,"IMG_2106 2.jpg",3,2,"G",3,13813,832.934,84.7643333333333,0.670333333333333,1.63166666666667,0.664666666666667,0.899333333333333,98.834,106.841,48.578,7.87346448581309,4,7,49,0.42021529736129,66.7590849673203,16.5835468356436,0.041,0.045,"PlusMicr","ThompsonFarm.2"
3,2,8,2,"ThompsonFarm","TD2","",2,"summer","Sum","notspring","3_8_2",208,"IMG_2106 2.jpg",3,2,"H",2,32894,1379.291,67.248,0.504,1.8565,0.547,0.7975,77.6855,89.3795,34.5565,18.7497097514179,4,8,64,0.443303417542276,73.6282352941176,23.8484844749948,0.041,0.045,"PlusMicr","ThompsonFarm.2"
3,3,1,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_1_3",209,"IMG_2106 2.jpg",3,3,"A",4,13427,1122.312,73.40775,0.4635,1.372,0.74525,0.76,91.91525,92.99275,35.2085,7.65344296322395,9,1,1,0.422470600795488,71.2126470588235,11.963696369637,0.04,0.041,"NoMicr","LaRoche.2"
3,3,2,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_2_3",210,"IMG_2106 2.jpg",3,3,"B",2,6118,599.068,86.0105,0.536,1.6765,0.5995,0.8395,105.2015,105.126,47.614,3.48728413264349,9,2,4,0.407557527578928,66.2703921568627,10.2125301301355,0.037,0.04,"NoMicr","LaRoche.2"
3,3,3,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_3_3",211,"IMG_2106 2.jpg",3,3,"C",1,7459,373.103,54.23,0.673,1.439,0.695,0.914,60.94,72.979,28.86,4.25165942226018,9,3,9,0.448331787269857,78.7333333333333,19.991798511403,0.037,0.041,"NoMicr","LaRoche.2"
3,3,4,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_4_3",212,"IMG_2106 2.jpg",3,3,"D",1,734,125.539,94.287,0.585,1.777,0.563,0.841,110.417,111.424,60.845,0.418382895286093,9,4,16,0.394161720071033,63.0247058823529,5.84678864735262,0.037,0.039,"NoMicr","LaRoche.2"
3,3,5,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_5_3",213,"IMG_2106 2.jpg",3,3,"E",1,6470,359.931,57.489,0.628,1.805,0.554,0.895,65.196,76.657,30.691,3.68792552111856,9,5,25,0.444275083456973,77.4552941176471,17.9756675585043,0.038,0.04,"NoMicr","LaRoche.2"
3,3,6,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_6_3",214,"IMG_2106 2.jpg",3,3,"F",1,11561,812.933,75.78,0.22,1.778,0.562,0.67,90.393,96.933,39.903,6.58981560272824,9,6,36,0.426587275391785,70.2823529411765,14.221344194417,0.038,0.039,"NoMicr","LaRoche.2"
3,3,7,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_7_3",215,"IMG_2106 2.jpg",3,3,"G",3,10221,772.021,74.0526666666667,0.660666666666667,2.02066666666667,0.522666666666667,0.894,88.3883333333333,94.7036666666667,39.0213333333333,5.82601031705608,9,7,49,0.42637542395774,70.9597385620915,13.2392771699215,0.04,0.041,"NoMicr","LaRoche.2"
3,3,8,2,"LaRoche","n","",NA,"notsummer",NA,NA,"3_8_3",216,"IMG_2106 2.jpg",3,3,"H",1,3580,317.605,86.394,0.446,1.326,0.754,0.874,107.049,104.816,47.265,2.04061412142264,9,8,64,0.40449195384556,66.12,11.2718628485068,0.043,0.044,"NoMicr","LaRoche.2"
3,4,1,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_1_4",217,"IMG_2106 2.jpg",3,4,"A",1,6044,418.032,61.568,0.435,2.433,0.411,0.792,70.472,81.449,32.905,3.44510384074816,16,1,1,0.440679341651066,75.8556862745098,14.4582232939105,0.076,0.101,"PlusMicr","LaRoche.2"
3,4,2,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_2_4",218,"IMG_2106 2.jpg",3,4,"B",3,10108,690.021,59.8386666666667,0.733333333333333,1.546,0.657333333333333,0.933333333333333,69.8853333333333,78.2913333333333,31.278,5.76159987132402,16,2,4,0.43627359927484,76.5338562091503,14.6488295283767,0.05,0.06,"PlusMicr","LaRoche.2"
3,4,3,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_3_4",219,"IMG_2106 2.jpg",3,4,"C",1,3500,249.765,58.651,0.705,1.513,0.661,0.913,68.073,78.402,29.444,1.99501380586012,16,3,9,0.445671019048539,76.9996078431373,14.0131723820391,NA,NA,"PlusMicr","LaRoche.2"
3,4,4,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_4_4",220,"IMG_2106 2.jpg",3,4,"D",1,9637,569.227,70.091,0.374,2.711,0.369,0.751,80.441,92.827,36.932,5.4931280134497,16,4,16,0.441612749762131,72.5133333333333,16.9299769687664,0.049,0.058,"PlusMicr","LaRoche.2"
3,4,5,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_5_4",221,"IMG_2106 2.jpg",3,4,"E",1,7791,418.659,66.27,0.559,1.176,0.85,0.854,77.399,88.505,32.797,4.44090073184462,16,5,25,0.445417989844037,74.0117647058824,18.6094172106655,0.046,0.054,"PlusMicr","LaRoche.2"
3,4,6,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_6_4",222,"IMG_2106 2.jpg",3,4,"F",1,5550,417.103,72.514,0.401,2.37,0.422,0.814,86.017,93.935,37.592,3.16352189214962,16,6,36,0.431797705291803,71.563137254902,13.3060658878023,0.047,0.052,"PlusMicr","LaRoche.2"
3,4,7,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_7_4",223,"IMG_2106 2.jpg",3,4,"G",2,8975,601.654,70.1055,0.613,1.575,0.6365,0.888,83.9215,90.577,35.8185,5.11578540216987,16,7,49,0.430668942596176,72.5076470588235,14.9172115534842,0.044,0.049,"PlusMicr","LaRoche.2"
3,4,8,2,"LaRoche","LRD4","",4,"summer","Sum","notspring","3_8_4",224,"IMG_2106 2.jpg",3,4,"H",1,6214,442.174,65.605,0.399,1.809,0.553,0.804,77.384,82.338,37.136,3.54200451131851,16,8,64,0.418260878399659,74.2725490196079,14.0532912382908,0.044,0.05,"PlusMicr","LaRoche.2"
3,5,1,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_1_5",225,"IMG_2106 2.jpg",3,5,"A",2,13206,792.181,69.221,0.5475,1.719,0.6035,0.8445,83.426,92.004,32.2335,7.52747209148249,25,1,1,0.443043674020711,72.8545098039216,16.6704326410252,0.046,0.048,"PlusMicr","LaRoche.2"
3,5,2,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_2_5",226,"IMG_2106 2.jpg",3,5,"B",1,7586,526.316,70.092,0.344,1.448,0.691,0.8,82.993,91.922,35.229,4.32404992321567,25,2,4,0.437423861732907,72.5129411764706,14.4133942346423,0.043,0.047,"PlusMicr","LaRoche.2"
3,5,3,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_3_5",227,"IMG_2106 2.jpg",3,5,"C",1,6079,343.99,67.825,0.646,1.477,0.677,0.895,83.276,89.002,31.248,3.46505397880676,25,3,9,0.437300394052848,73.4019607843137,17.6720253495741,0.046,0.052,"PlusMicr","LaRoche.2"
3,5,4,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_4_5",228,"IMG_2106 2.jpg",3,5,"D",1,4168,264.836,51.435,0.747,1.67,0.599,0.941,57.708,68.951,27.7,2.37577644080714,25,4,16,0.44669245071554,79.8294117647059,15.7380416559682,0.045,0.051,"PlusMicr","LaRoche.2"
3,5,5,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_5_5",229,"IMG_2106 2.jpg",3,5,"E",2,4775,400.031,67.9605,0.726,1.3715,0.7505,0.9185,82.915,89.038,31.9965,2.72176883513773,25,5,25,0.436568856506145,73.3488235294118,11.9365749154441,0.04,0.044,"PlusMicr","LaRoche.2"
3,5,6,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_6_5",230,"IMG_2106 2.jpg",3,5,"F",1,6989,358.777,62.175,0.682,1.922,0.52,0.94,71.999,83.991,30.623,3.98375756833039,25,6,36,0.450081184054701,75.6176470588235,19.48006700541,0.042,0.046,"PlusMicr","LaRoche.2"
3,5,7,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_7_5",231,"IMG_2106 2.jpg",3,5,"G",2,3001,329.061,70.1945,0.623,1.25,0.809,0.871,80.463,87.0945,42.9985,1.71058183753892,25,7,49,0.413640551682213,72.4727450980392,9.11988962532783,0.042,0.044,"PlusMicr","LaRoche.2"
3,5,8,2,"LaRoche","LRD2","",2,"summer","Sum","notspring","3_8_5",232,"IMG_2106 2.jpg",3,5,"H",2,6798,473.085,59.413,0.6945,1.453,0.7045,0.907,69.329,78.0095,30.9055,3.87488681492488,25,8,64,0.437655685464868,76.7007843137255,14.3695107644504,0.04,0.042,"PlusMicr","LaRoche.2"
3,6,1,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_1_6",233,"IMG_2106 2.jpg",3,6,"A",1,7463,743.394,75.172,0.17,1.807,0.553,0.638,92.509,96.847,36.105,4.2539394380383,36,1,1,0.429551008821925,70.5207843137255,10.0390909800187,0.047,0.052,"PlusMicr","LaRoche.2"
3,6,2,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_2_6",234,"IMG_2106 2.jpg",3,6,"B",1,2038,175.581,69.978,0.831,1.234,0.81,0.944,85.785,90.794,33.412,1.16166803895512,36,2,4,0.432370911134287,72.5576470588235,11.6071784532495,0.041,0.045,"PlusMicr","LaRoche.2"
3,6,3,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_3_6",235,"IMG_2106 2.jpg",3,6,"C",1,9262,453.931,61.048,0.565,1.326,0.754,0.858,71.553,81.845,29.821,5.2793765342504,36,3,9,0.446705854742139,76.0596078431373,20.4039821030068,0.041,0.045,"PlusMicr","LaRoche.2"
3,6,4,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_4_6",236,"IMG_2106 2.jpg",3,6,"D",1,3116,228.108,75.759,0.753,1.363,0.734,0.937,91.561,97.826,38.108,1.77613229116004,36,4,16,0.430013846458164,70.2905882352941,13.6601960474863,0.044,0.049,"PlusMicr","LaRoche.2"
3,6,5,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_5_6",237,"IMG_2106 2.jpg",3,6,"E",1,3937,267.765,59.982,0.69,1.16,0.862,0.913,70.204,80.032,29.537,2.24410552962037,36,5,25,0.445183648267537,76.4776470588235,14.7031912311168,0.043,0.05,"PlusMicr","LaRoche.2"
3,6,6,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_6_6",238,"IMG_2106 2.jpg",3,6,"F",1,5713,514.5,87.7,0.271,2.598,0.385,0.706,108.206,108.815,45.995,3.25643253510824,36,6,36,0.413720077865985,65.6078431372549,11.1039844509232,0.051,0.061,"PlusMicr","LaRoche.2"
3,6,7,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_7_6",239,"IMG_2106 2.jpg",3,6,"G",2,5524,452.701,80.8395,0.537,1.338,0.7685,0.8675,95.7875,98.1405,48.555,3.1487017895918,36,7,49,0.404731465710998,68.2982352941176,12.2023145519891,0.052,0.061,"PlusMicr","LaRoche.2"
3,6,8,2,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","3_8_6",240,"IMG_2106 2.jpg",3,6,"H",3,8887,710.808,74.686,0.614,1.58533333333333,0.641,0.870333333333333,87.9256666666667,92.784,43.271,5.06562505505111,36,8,64,0.414250039437928,70.7113725490196,12.5026730143724,0.049,0.057,"PlusMicr","LaRoche.2"
3,7,1,2,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","3_1_7",241,"IMG_2107 2.jpg",3,7,"A",1,2744,235.48,63.136,0.622,1.41,0.709,0.864,76.497,84.999,27.919,1.55364907835395,49,1,1,0.448744819576063,75.2407843137255,11.6527942925089,0.043,0.046,"PlusMicr","LaRoche.2"
